# DEC<TAB>Tag
# Source: RadioReference MPSCS system (https://www.radioreference.com/db/sid/100), downloaded 2026-07-01.
# RadioReference page June 29, 2026, 03:13 am UTC.
# Parsed 7662 RadioReference talkgroups; preserved 7 local-only entries.
# Labels are Alpha Tag + Description; RR encrypted/partially encrypted modes append ENC/PART-ENC.
# Local-only TGIDs preserved: 2847, 32319, 32356, 32442, 32465, 32505, 32530.

2843	50FIRE1 Countywide Fire Scene 1
2844	50FIRE2 Countywide Fire Scene 2
2846	50TRIHOSP Tri Hospital EMS
2847	UNID 2847
2849	50WTFD1 Washington Twp. Fire Dispatch
2850	50WTCOM Washington Twp. Common
2852	50F911 Fire Dispatch
2854	82EWP911 CEW Police Dispatch
2855	50RTFD Ray Twp. Fire Dispatch
2856	50MTFD3 Macomb Twp. Fireground 3
2857	50UTFD1 Utica Fire Dispatch
2864	562DPW Marysville DPW
2865	GAMECID Gaming Division - CID ENC
2867	74PD573 Memphis Police Proprietary
2868	RLEMS1 Richmond-Lenox EMS Dispatch
2869	50MASH2 Sheriff Secondary ENC
2870	50MASH3 Sheriff Ch-3
2871	50COURT Court Officers and Services
2872	50CTPD Clinton Twp. Police Dispatch
2873	50STATION 11 Station 11
2874	50PD613 New Haven Police Dispatch
2875	50EPSS Police Dispatch Eastpointe, St. Clair Shores
2876	50METROPARKS Eastern District Dispatch: Stations 2 and 9
2877	SERESA LAW 2 Police Secondary Dispatch Eastpointe, St. Clair Shores
2878	50FRPD Fraser Public Safety Police
2879	SERESA LAW 3 Police Dispatch Roseville, Fraser
2880	50SHPD Police Dispatch
2881	50UTPD Utica Police Dispatch
2882	50MCCPD Police Dispatch
2883	NSRPD2 Norfolk Southern 2
2884	NSRPD3 Norfolk Southern 3
2885	NSRPD4 Norfolk Southern 4
2886	63THC Total Health Care Dispatch
2887	50EOC1 Emergency Operations Center 1 PART-ENC
2888	50EOC2 Emergency Operations Center 2 PART-ENC
2890	50SCFD St. Clair Shores Fire (Commonly refered to as Shores Primary)
2891	50SHFD Fire Dispatch
2892	50RVFD Roseville Fire
2893	50EPFD Eastpointe Fire
2894	50HTFD Harrison Twp. Fire Dispatch
2895	50MATS1 Macomb Auto Theft Squad 1 ENC
2896	50LXFD Lenox Twp. Fire Dispatch
2897	50NHFD New Haven Fire Dispatch
2898	50NBFD New Baltimore Fire Dispatch
2899	50RMFD Richmond Fire Dispatch
2900	50CTFD3 Clinton Twp. Fire Secondary
2902	50FRFD Public Safety Fire
2903	82HPPD1 Police Dispatch
2904	82HPPD2 Police Secondary
2905	82HPFD2 Fire Proprietary
2906	82HPFD1 Fire Dispatch (Alternate)
2907	82HPWTR Water Dept.
2908	50MATS2 Macomb Auto Theft Squad 2 ENC
2910	82HEMS1 HEMS: Switchboard / Calling
2911	82STJOES EMS to Hospital Saint Joes
2914	82F911 County Fire
2915	82SPEV4 Special Events 4 (All Radios)
2916	82SPEV5 Special Events 5 (All Radios)
2917	82HEMS8 EMS to Hospital
2918	82HEMS9 EMS to Hospital
2919	82HEMS0 EMS to Hospital
2921	50BOAT1 Sheriff Marine Division 1
2922	50BOAT2 Sheriff Marine Division 2
2926	25HZMT1 Hazmat 1
2928	25REDC1 Genesee County: Ops 1
2929	50SCTRAF St. Clair Shores Police Traffic Division
2930	50SCCOM St. Clair Shores Citywide Common
2931	50SCEM1 St. Clair Shores Emergency Scene 1 (All Radios)
2932	50SCCID St. Clair Shores Police Criminal Investigations Division ENC
2934	50SCPATSUR St. Clair Shores Police Tactical/Surveillance
2938	50FRCID Fraser Police Criminal Investigation Division
2939	50EPCID Eastpointe Police Criminal Investigation Division
2940	50RVDRUG Roseville Police Narcotics Enforcement
2950	ITCSOUTH South Zone Operations ENC
2951	ITCWEST West Zone Operations ENC
2953	ITC ? 1 ITC - unknown use
2954	74EDU1 Algonac
2955	74EDU2 Capac/Yale
2956	74EDU3 East China
2957	74EDU4 Marysville
2958	74EDU5 Memphis
2959	74EDU6 Port Huron
2963	50FRTRAF Fraser Police Traffic Division
2969	50SHDPW DPW and Water Departments
2972	50SHSPEV1 Special Events 1
2973	50SHSPEV2 Special Events 2
2974	50SHCOM Citywide Common
2976	50RVSPEV1 Roseville Special Events 1
2977	50RVTRAF Roseville Police Traffic Division
2978	50RVSWAT Roseville Police Tactical
2979	50RVDB Roseville Police Detective Bureau
2982	50MCFD Mount Clemens Fire Dispatch
2984	50STHTSMC Sterling Heights Medical Center
2985	50MCLRN2 McLaren-Macomb 2
2986	50SJMAC Ascension Macomb St. John Hospital Health Center
2987	63BEA EMS to Beaumont Royal Oak
2988	50SJOMH Henry Ford Macomb Hosp
2989	63WBHT William Beaumont Troy
2990	63CRITT Crittendon
2991	63SJNOH St John Oakland
2993	50PARKS County Parks
2997	50SHTRAF Police Traffic Enforcement
2999	MOTECH2 Motorola Engineering Technicians 2 ENC
3001	D5EAC Southwest Region: Emergency All Call (Emergency Broadcasts)
3002	D6EAC Grand Valley Region: Emergency All Call (Emergency Broadcasts)
3003	MSP5 MSP District 5
3004	MSP6 MSP District 6
3005	STATW5 Statewide District - 5
3006	STATW6 Statewide District - 6
3007	D5LEIN Southwest Region: LEIN
3008	D6LEIN Grand Valley Region: LEIN
3009	D6CID1 Detectives 1 ENC
3010	D6CID2 Detectives 2 ENC
3012	D5MCD Southwest Region: Motor Carrier Enforcement
3013	D6MCDN Motor Carrier Enforcement: North
3016	D53POST Post 53: Niles Post Channel
3020	70HOPEHC Hope College Health Center
3024	13HAZ Countywide HazMat
3025	13LEIN LEIN ENC
3026	13P113 Sheriff Secondary Ch-2 ENC
3028	237RRT1 Fire - Regional Response Team (HazMat)
3031	70DRUG Countywide Narcotics Enforcement Common
3034	CMET1 Central Michigan Enforcement Team 1 ENC
3035	CMET2 Central Michigan Enforcement Team 2 ENC
3036	D5CID SWET CID ENC
3037	237NARC Police - Narcotics Enforcement Team ENC
3038	B.C. NARC Battle Creek Narcotics Enforcement Team ENC
3039	11DRUG Countywide Narcotics Enforcement Common ENC
3040	MSP 80 CID S.W.C.I.D. - Van Buren County ENC
3041	41VICE Countywide Vice Enforcement Common ENC
3042	WEMET1 Western Metropolitan Enforcement Team 1 ENC
3043	WEMET2 Western Metropolitan Enforcement Team 2 ENC
3044	41MET1 Metro Enforcement Team Drug Unit 1 ENC
3045	41MET2 Metro Enforcement Team Drug Unit 2 ENC
3047	80COURT County Courts and Prosecuting Attorney ENC
3048	D6TAC Grand Valley Region Tactical ENC
3053	SWCID5 District - 5 Statewide C.I.D. ENC
3054	SWCID6 District - 6 Statewide C.I.D.
3055	DNR07 District 7 Dispatch
3058	DOC6101 Muskegon County
3060	DOC1201 Lakeland Correctional Facility
3061	D61POST Post 61: Rockford Post Channel
3062	DOC5901 Carson City Correctional Facility
3063	DOC3401 Bellamy Creek Correctional Facility 1
3065	DOC3402 Bellamy Creek Correctional Facility 2
3067	D5NORTH Southwest Region: North Dispatch (Posts 51, 52)
3068	D5SOUTH Southwest Region: South Dispatch (Posts 53, 54)
3069	D6NORTH Grand Valley Region: North Dispatch (Posts 62, 63)
3070	D6SOUTH Grand Valley Region: South Dispatch (Posts 61, 64)
3071	TECH5 District 5 Technicians ENC
3072	TECH6 District 6 Technicians PART-ENC
3073	03DRUG Countywide Narcotics Enforcement Common
3074	08DRUG Countywide Narcotics Enforcement Common
3077	13DRUG Countywide Narcotics Enforcement Common ENC
3080	34DRUG134 Countywide Narcotics Enforcement Common
3081	37DRUG Countywide Narcotics Enforcement Common
3082	39DRUG Countywide Narcotics Enforcement Common
3083	41DRUG Countywide Narcotics Enforcement Common ENC
3084	D63POST Post 63: Mount Pleasant Post Channel
3085	53DRUG Countywide Narcotics Enforcement Common
3086	54DRUG Countywide Narcotics Enforcement Common
3087	59DRUG Countywide Narcotics Enforcement Common
3088	61DRUG Countywide Narcotics Enforcement Common ENC
3089	62DRUG Countywide Narcotics Enforcement Common
3090	64DRUG Countywide Narcotics Enforcement Common
3091	70CAR Sheriff: Car-To-Car
3092	75DRUG Countywide Narcotics Enforcement Common PART-ENC
3093	80DRUG Countywide Narcotics Enforcement Common
3097	D62POST Post 62: Hart Post Channel
3098	D5POSTS Southwest Region: Districtwide
3099	34COM Countywide Common (Mutual Aid all agencies)
3100	34P911 Police Dispatch
3101	34FMAIN Fire Dispatch
3102	34MD911 EMS Dispatch
3103	34P134 Sheriff Proprietary
3104	34EMER Emergency Scene
3106	491F911 Ionia City Fire Dispatch (Public Safety Police Ch-2)
3107	34SPEV1 Special Events 1
3108	34SPEV2 Special Events 2
3109	11SCOM Countywide South Common
3110	41COM Countywide Common (Mutual Aid all agencies)
3111	67DRUG Countywide Narcotics Enforcement Common
3112	EMMD5 District 5
3113	EMMD6 District 6
3118	32P911 Police Dispatch
3119	DOC5301 Mason 1
3121	DOC4301 Lake County 1
3122	11P911 Police Dispatch
3123	11PSLEIN LEIN South
3124	11P111A Police Tactical "11 Sheriff" ENC
3126	11SPEV1 Special Events 1
3127	11SPEV2 Special Events 2
3128	11EMER1 Coordination with Emergency Mgmt.
3129	11E911 First Responder
3130	11F911 Fire Dispatch "11 Fire"
3133	11DET Detectives ENC
3138	80COM Countywide COM (Mutual Aid all agencies)
3139	14COM Countywide Common (Mutual Aid all agencies)
3141	80P911 County Police Dispatch
3142	12P911 Police Dispatch
3143	12COM Countywide Common (Mutual Aid all agencies)
3144	80SPEV1 Special Event 1
3145	80SPEV2 Special Event 2
3146	80EMER Emergency Ops
3148	14P911 Police Dispatch
3149	80LEIN LEIN
3150	59P911 Police
3152	59E911 EMS Dispatch (Patched with 155.175 MHz.)
3153	59F911 Fire Dispatch
3154	59COM Countywide Common (Mutual Aid all agencies)
3156	59SPEV1 Special Events 1
3157	59SPEV2 Special Events 2
3158	59EMER Emergency Scene
3159	59MED1 Paramedic-to-Hospital
3160	59EMS County EMS Unit-to-Unit
3162	11F11 Lake Township Fire Proprietary
3163	03PD811 Wayland Police Proprietary PART-ENC
3164	03COM Countywide Common (Mutual Aid all agencies)
3165	11DHS1 Dept. of Human Services
3168	80P180 Sheriff Department Proprietary
3169	80PD180M Sheriff Department Marine Patrol
3170	80JAIL Sheriff Corrections Division
3171	80PD180D Sheriff Department Detectives ENC
3172	80PD80N Sheriff Department Detectives
3173	80PD231 Bangor City Police Proprietary
3175	80PD873 Covert Police Proprietary
3176	80PD345 Decatur Police Proprietary
3177	80PD463 Hartford Police Proprietary
3178	80AC Animal Control Dispatch
3179	80PD524 Lawton Police Proprietary
3180	80PD564 Mattawan Police Proprietary PART-ENC
3181	80PD651 Paw Paw Police Proprietary
3182	80PD747 South Haven Police Tactical
3183	747P911 South Haven Police Dispatch
3184	80F911 Countywide Fire Dispatch (Future)
3185	59PD159 Sheriff Tactical 1 ENC
3187	08P911 Police Dispatch
3188	08COM Countywide Common (Mutual Aid all agencies)
3189	08SPEV1 Special Events 1
3190	08SPEV2 Special Events 2
3193	08PD108 Sheriff's Dept. Proprietary
3194	53P911 Jail Transports
3195	53COM Countywide Common (Mutual Aid all agencies)
3196	53SPEV1 Special Events 1
3197	53SPEV2 Special Events 2
3198	53EMER Emergency Scene
3200	53PD153 Sheriff Car-to-Car
3201	53PD540 Ludington Police Car-to-Car (Private)
3202	53PD737 Scottville Police Proprietary
3203	64P911 Police
3204	64COM Countywide Common (Mutual Aid all agencies)
3205	64SPEV1 Special Event 1
3206	64SPEV2 Special Event 2
3207	64EMER Emergency Management
3208	64DET Sheriff Detectives
3209	64P164 County Sheriff - Private channel
3211	03P911 Police
3212	53MD911 EMS Dispatch
3213	53F911 Fire Dispatch
3217	53PD153A Sheriff Administrative
3218	64LIFE DISP Oceana County Dispatch
3219	64F911 Fire Dispatch
3222	08LEIN L.E.I.N.
3224	08PD234 Barry Twp. Police Proprietary
3225	08PD410 Freeport Police Proprietary
3226	08PD464 Hastings Police Proprietary
3227	08PD607 Nashville Police Proprietary
3228	08PD685 Prairieville Twp. Police Proprietary
3230	08PDMP Sheriff Marine Patrol
3231	34LEIN LEIN
3232	MOCOM Mason - Oceana - Newaygo Counties Common Mutual Aid
3234	64SERT Special Emergency Response Team (ERT) PART-ENC
3235	13PINOP County Law Interoperability
3236	39P911 Police: Dispatch ENC
3237	75P911 Police Dispatch
3241	67P911 Police Dispatch PART-ENC
3242	54P911 Police Dispatch
3243	62P911 Police Dispatch
3244	64JAIL Sheriff - County Corrections
3245	D5K9 Southwest Region: K-9 Ops PART-ENC
3246	D6K9 Grand Valley Region: K-9 Ops
3247	80E911 EMS Dispatch
3248	237PSIU Police - S.I.U. ENC
3249	13COM Countywide Common (Mutual Aid all agencies)
3250	13SPEV1 Countywide Special Event 1
3251	13SPEV2 Countywide Special Event 2
3252	13SPEV3 Countywide Special Event 3
3253	13EMER1 Countywide Emergency 1
3254	13EMER2 Countywide Emergency 2
3255	11NCOM Countywide North Common
3256	11PNLEIN LEIN North
3258	11PD276 Buchanan Police Proprietary
3259	11PD766 Lincoln Twp. Police Tactical
3260	11PD877 St. Joseph Twp. Police Proprietary
3262	11F877 St Joseph Twp Fire
3263	11F1800 St. Joseph Twp. Fire Proprietary
3264	11F18 St Joseph Twp Fire Private
3265	11DOG County Animal Control
3266	64P462 Hart Police - Private Channel
3267	62P469 Hesperia Private
3268	64P612 New Era Police - Private Channel
3269	64P656 Pentwater Police - Private Channel
3270	64P739 Shelby Police - Private Channel
3271	64P803 Walkerville Police - Private Channel
3272	64P896 Rothbury Police - Private Channel
3274	11SMCAS SMCAS Ambulance
3275	11PD324 Coloma/Watervliet Police Tactical
3276	11F853 Coloma Fire
3277	11PD810 Watervliet Police Proprietary
3278	11PD853 Coloma Twp. Police Proprietary
3279	18P911 Police Dispatch
3280	37P911 Police Dispatch
3281	11ECOM Countywide East Common - Niles City Police Patch
3282	FMPLAIN Plainwell FMU
3286	13EMD1 County Emergency Management
3287	13P237 Police ENC
3288	11PD268 Bridgman Police Tactical
3289	11PD871 Chickaming Twp. Police Proprietary
3291	11PD579 Grand Beach / Michiana Police Proprietary
3292	11PD611 New Buffalo Police Tactical
3293	11PD779 Three Oaks Police Tactical
3295	18P118 Sheriff Operations
3297	18LEIN LEIN
3298	18SPEV1 Special Events 1
3299	18SPEV2 Special Events 2
3301	18EMER Fire-EMS
3302	18COM Countywide Common (Mutual Aid all agencies)
3304	NEWAGO4 Newaygo State Park
3306	FLTRIVR7 Flat River State Game Area
3307	PRBGRH Grand Haven State Park
3308	HOFF7 Hoffmaster State Park
3309	IONIA7 Ionia Recreation Area
3310	LUDNTN4 Ludington State Park
3311	MEARS4 Mears State Park
3312	PBRKMKG Muskegon State Park
3313	SILVR4A Silver Lake State Park (Campgrounds)
3314	VANB7 Van Buren State Park
3315	WARREN7 Warren Dunes State Park
3316	YS/GL7 Yankee Springs/Gun Lake State Park
3317	FMCLARE Clare FMU
3319	11PD252 Berrien Springs Police Tactical
3321	43P911 Police Dispatch (Patched from 155.685 MHz)
3322	11DPS721 St. Joseph Public Safety Proprietary
3323	37COM Countywide Common (Mutual Aid all agencies)
3324	70POL2 Police 2
3325	70COM Countywide Common (Mutual Aid all agencies)
3326	41P911 Law Enforcement Spare [Future Use]
3327	41SPEV1 Kent County Special Event 1 ENC
3328	41SPEV2 Kent County Special Event 2 ENC
3329	41EMER Kent County Emergency
3332	43COM County Common
3333	43SPEV1 Special Events 1
3334	43SPEV2 Special Events 2
3335	62COM Countywide Common (Mutual Aid all agencies)
3336	62SPEV1 Special Event 1
3337	62SPEV2 Special Event 2
3338	43LEIN LEIN
3339	43SPEV3 Special Events 3
3340	53EAC Mason County Fire: Emergency All-Call
3341	64EAC Countywide - Emergency All Call
3344	64F803 Walkerville Fire and Rescue - Private Channel
3345	43F911 Fire Dispatch
3346	62F911 Fire Dispatch
3347	62EMER Disaster Operations
3348	03SPEV1 Special Event 1
3349	03SPEV2 Special Event 2
3351	64AC164 Animal Control - Private Channel
3352	62PSERT Admin/Special Emergency Response Team
3353	442PDTAC Greenville Police Tactical ENC
3354	64FCOM Fire Common
3355	03COM Countywide Common (Mutual Aid all agencies)
3357	03LEIN Police LEIN ENC
3358	03PD030 Police Secondary
3359	03ALTAC Police Dispatch ENC
3360	62LEIN LEIN
3361	62DOG Animal Control
3362	62P162 County Sheriff Private
3363	62DISP Admin
3364	62ACOM County Common
3365	62P842 Fremont Police Private
3366	62P820 White Cloud Police Proprietary
3367	62P616 Newaygo City Police Proprietary
3368	62ERT Emergency Operations ENC
3371	11AUDPS Andrews University DPS Dispatch
3373	54COM Countywide Common (Mutual Aid all agencies)
3374	67COM Countywide Common (Mutual Aid all agencies)
3375	80TRANS1 Van Buren Transit Authority Ch 1
3376	80TRANS2 Van Buren Transit Authority Ch 2
3379	59F01 Lakeview Fire Proprietary
3384	39COM Countywide Common (Mutual Aid all agencies)
3385	CHREG5 Region 5 Network
3386	CHREG6 Region 6 Network
3387	61COM Countywide Common (Mutual Aid all agencies)
3388	CUSTER8 Fort Custer State Recreation Area
3389	PRBHOL Holland State Park
3390	35P365 East Tawas Police Admin
3391	14TRIBE Pokagon Band of Potawatomi Indians - Tribal Police
3395	53F21 Scottville Fire OPS
3397	64RED Fireground Red
3398	64FTNG Oceana County Fire Training
3399	53FWEST County Fire West County Common
3400	53FDRUR County Rural Fire Department Common
3401	64LIFE TAC Oceana County Tactical
3404	USBCFC Battle Creek Federal Center - Medical Units
3406	53LIFE DISP Mason County Dispatch
3407	53EMS2 EMS Proprietary 2
3409	53ERT Sheriff's Dept. Emergency Response Team ENC
3411	64R911 Oceana County Road Commission Dispatch
3412	64D469 Hesperia DPW
3413	64D911 County DPW Dispatch
3414	64SAR Ground Search and Rescue Team
3415	64D462 Hart DPW
3416	64H462 County Health Department
3417	64R164 Oceana County Road Commission
3419	11BOAT Sheriff Dept. Marine Patrol
3424	39NARC Sheriff: Narcotics Team ENC
3428	39ANIMAL1 County Animal Control - Ch 1
3429	39ANIMAL2 County Animal Control - Ch 2
3432	39KAZH Kalamazoo Hospital E.R.
3433	39BRON Bronson Hospital E.R.
3435	39DET Sheriff: Detectives ENC
3436	39EMA3 Emergency Management 3
3437	39F911 Fire Dispatch
3439	39HMRT Countywide HAZMAT
3440	39LEIN Police: LEIN ENC
3442	39PARKS County Parks Dept.
3445	39JAIL Sheriff: Corrections ENC
3448	39SPEV1 Special Events 1
3449	39SPEV2 Special Events 2
3450	39SPEV3 Special Events 3
3451	39SPEV4 Special Events 4
3452	39TAC1 Tactical 1 - Kalamazoo City ENC
3453	39TAC2 Tactical 2 - Kalamazoo City ENC
3454	39TAC3 Tactical 3 - Kalamazoo City ENC
3455	39TAC4 Tactical 4 - Kalamazoo Township ENC
3456	39WMU1 Police Primary
3457	39WMU2 Police Secondary
3460	39PD139 Sheriff: Car-to-Car ENC
3462	881PTAC Police Tactical
3464	39COURT Sheriff: Courthouse Security ENC
3465	500DPW Dept. of Public Works
3467	500P911 Kalamazoo Township Police: Dispatch ENC
3468	500PTAC Kalamazoo Township Police: Tactical 1
3471	499KDPSAD1 DPS - Admin 1 ENC
3472	499KDPSAD2 DPS - Admin 2 ENC
3473	499KDPSBMB1 Police - Bomb Squad 1 ENC
3474	499KDPSBMB2 Police - Bomb Squad 2 ENC
3475	499KDPSBMB3 Police - Bomb Squad 3 ENC
3476	499KDPSCID1 Police - Detectives 1 ENC
3477	499KDPSCID2 Police - Detectives 2 ENC
3478	499KDPSCID3 Police - Detectives 3 ENC
3480	499KDPS Police Dispatch ENC
3481	499KDPSFIRE1 Fire Dispatch
3482	499KDPSFIRE2 Fire Secondary
3483	499KDPSKVET1 Kalamazoo Valley Enforcement Team 1 ENC
3484	499KDPSKVET2 Kalamazoo Valley Enforcement Team 2 ENC
3485	499KDPSLEIN LEIN ENC
3486	499KDPSSW1 SWAT 1 ENC
3487	499KDPSSW2 SWAT 2 ENC
3488	499KDPSSW3 SWAT 3 ENC
3489	499KDPSTAC1 Tactical - 1 ENC
3490	499KDPSTAC2 Tactical - 2 ENC
3491	499KDPSTAC3 Tactical - 3 ENC
3492	499KDPSTAC4 Tactical - 4 ENC
3493	499KDPSTAC5 Tactical - 5 ENC
3494	499KDPSTAC6 Tactical - 6 ENC
3495	499KDPSTRU1 Tactical Response Unit 1 ENC
3496	499KDPSTRU2 Tactical Response Unit 2 ENC
3497	39EMA1 Emergency Management 1
3498	39WMU Police Spare
3499	39EMA2 Emergency Management 2
3501	41MCA Medical Control Authority
3514	41LIFE DISP Kent County Dispatch
3523	11EMED1 Medic 1 Ambulance
3524	11STJOE St. Joseph Hospital
3525	11WATER Watervliet Hospital
3526	11NILES Niles Hospital
3527	39MDCOM Medical Common
3528	11E3OAK Three Oaks Ambulance
3538	11HD County Health Department
3540	34PW491 Ionia City DPW
3543	18HOSP MyMichigan E.R.
3544	34HOSP EMS-to-Hospital
3545	37CMCH McLaren Central Michigan E.R. - Mount Pleasant
3546	41HOSPP Hospital Pediatric
3547	41HOSPS EMS-to-Hospital
3548	43HOSP EMS-to-Hospital
3549	53HOSP Spectrum Health Ludington Hospital ER
3550	54HOSP EMS-to-Hospital
3551	59HOSP EMS-to-Hospital
3552	61HOSP EMS-to-Hospital
3553	62HOSP EMS-to-Hospital
3554	64HOSP County Hospital
3555	67HOSP Hospital command center
3556	70HOSP EMS-to-Hospital
3558	18MCA Medical Control Authority
3559	34MCA Medical Control Authority
3560	37MCA Medical Control Authority
3561	4367MCA Ambulance to Hospital
3562	53MCA Medical Control Authority
3563	54MCA Medical Control Authority
3564	59MCA Medical Control Authority
3565	61MCA Medical Control Authority
3566	62MCA Newaygo MCA
3567	64MCA Medical Control Authority
3568	70MCA Medical Control Authority
3569	RG6MC1 Region 6: Medical Control Authority 1
3570	RG6MC2 Region 6: Medical Control Authority 2
3571	18EMS EMS Dispatch
3572	34EMS EMS Dispatch
3573	37EMS EMS Dispatch
3574	41EMS EMS - Dispatch
3575	43EMS EMS Dispatch
3576	53EMS EMS Operations
3577	54EMS2 EMS Admin
3578	61EMS EMS Talk Around
3579	62E911 EMS Dispatch
3580	67EMS Osceola EMS Tactical
3581	70EMS EMS Dispatch
3582	R6EMSSE Region 6: Southeast EMS Coordination
3583	11PD248 Benton Harbor Police Proprietary
3584	34F01 Portland Area Fire
3591	67EMD Emergency Management
3592	67F911 Fire Dispatch
3593	67LAW Osceola Law Tactical
3594	67E911 Osceola EMS
3597	67EMER Countywide Emergency/Disaster
3598	67SPEV1 Special Event 1
3599	67SPEV2 Special Event 2
3600	67SPEV3 Special Event 3
3601	67F100 Evart Fire Proprietary
3602	67F500 Marion Fire Proprietary
3604	12CHCBC Community Health Center of Branch County
3605	R5MCCP Region 5 Healthcare Coalition Proprietary
3606	12HD County Health Dept.
3607	13LCARE Calhoun County Dispatch
3610	75THRIVH EMS to Three Rivers Hospital
3613	03BORG Allegan Hospital E.R.
3614	13BCHS EMS-to-Bronson Battle Creek Hospital
3615	14DOWH Dowagiac Hospital E.R.
3616	03PLAIN Plainwell Hospital E.R.
3618	39LKLV Lakeview Hospital E.R.
3619	13OAKH EMS-to-Oaklawn Hospital
3620	08PENNH Spectrum Health Pennock Hospital ER
3621	80BSHH EMS-to-Bronson South Haven Hospital
3623	39LIFE DISP Kalamazoo County Dispatch
3627	03E911 EMS Dispatch
3628	08E911 EMS Dispatch
3629	11ECEMS Coloma Ambulance
3630	11WESAW Weesaw Ambulance - Proprietary
3632	80VBEMS Van Buren EMS
3637	03HD County Health Dept.
3638	13HD County Health Dept.
3639	23HD Barry/Eaton County Health Dept.
3640	39HD County Health Dept.
3641	80HD County Health Dept.
3644	39E911 Kalamazoo County EMS Dispatch
3645	D3FAT1 District 3: Fugitive Apprehension Team ENC
3646	D5FAT1 Fugitive Apprehension Team ENC
3647	D6FAT1 Fugitive Apprehension Team ENC
3648	D7FAT1 Fugitive Apprehension Team PART-ENC
3649	D8FAT1 Fugitive Apprehension Team
3650	59BTFD1 Belvidere Twp. (Six Lakes) Fire Proprietary
3654	59F05 Home Twp.(Edmore) Fire Proprietary
3656	59F07 Greenville Fire Proprietary
3658	59RTFD1 Richland Twp. (Vestaburg) Fire Proprietary
3659	59SHFD Sheridan Fire Proprietary
3660	59SFD1 Stanton Fire Proprietary
3661	59F14 Maple Valley Twp. (Trufant) Fire Proprietary
3662	59F15 Montcalm Twp. Fire Proprietary
3664	59F07 Day Township Fire Proprietary
3665	59FIRE1 Fire 1
3667	75COLON Colon Police
3670	75F01 Centreville Fire Dept
3671	75F02 Three Rivers Fire Dept.
3672	75F03 Fabius Park Fire Dept.
3673	75F04 Constantine Fire Dept.
3674	75F05 White Pigeon Fire Dept.
3675	75F06 Tri-Township Fire Dept.
3676	75F08 Burr Oak Fire Dept
3677	75F09 Colon Fire Dept.
3678	75F11 Leonidas Fire Dept.
3679	75F12 Mendon Fire Dept.
3680	75F911 Fire/EMS Dispatch (Patched with 151.2125 MHz)
3681	75FAIR County Fair Operations
3687	75SHERIF Sheriff Proprietary
3688	75PSTURG Sturgis Police
3689	75THRIVER Three Rivers Police
3691	43TAC2 Police Tactical Ops 2
3694	39SKCFA South Kalamazoo County Fire Authority - Proprietary
3696	237PDET Police - Detectives ENC
3710	39TEXAS Texas Twp. Fire Dept. Proprietary
3714	39PORT Portage Fire Dispatch
3719	13MAP911 Mutual Aid Patching
3722	11FG01 Countywide Fireground 1
3723	11FG02 Countywide Fireground 2
3724	11FG03 Countywide Fireground 3
3725	11FG04 Countywide Fireground 4
3726	39KMTEM Emergencies
3727	39KMT1 City Buses
3728	39KMT2 Care-A-Van 1
3729	39KMT3 Care-A-Van 2
3730	39KMTEV Events
3733	39KMTSU Supervisors
3735	39ROAD1 County Road Commission - Primary
3736	39ROAD2 County Road Commission - Secondary
3743	14SPEV1 Special Event 1
3744	14F911 Fire Dispatch
3745	14ANIMAL Animal Control
3754	62F11 Fremont City Fire
3755	62FGRN Fireground [Secondary Dispatch]
3757	62FMA1 Fire Mutual Aid 1
3758	62FMA2 Fire Mutual Aid 2
3759	62FMA3 Fire Mutual Aid 3
3760	62F12 Newaygo Fire Proprietary PART-ENC
3761	62F13 Grant-Ashland Twp Fire
3762	62F14 Croton Township Fire
3763	62F15 Big Prairie-Goodwell Township Fire
3764	62F17 Lilley Twp Fire Proprietary
3766	62F19 Hesperia Fire
3769	59EDU Montcalm Schools
3770	11COURT Courthouse Security
3771	11PD249 Benton Twp. Police Proprietary
3773	39PS1 Vicksburg Public Schools Transportation 1
3774	39PS2 Vicksburg Public Schools Transportation 2
3776	11ROAD County Road Commission - 911 Contact
3777	39TAC5 Tactical 5 - Kalamazoo Township ENC
3778	39TAC6 Tactical 6 - Kalamazoo County ENC
3779	39TAC7 Tactical 7 - Kalamazoo County ENC
3780	39TAC8 Tactical 8 - Unassigned
3781	39TAC9 Tactical 9 - Unassigned
3782	39TAC10 Tactical 10 - Unassigned ENC
3783	39TAC11 Tactical 11 - Unassigned
3792	11F02 Baroda Fire
3794	11F66 Benton Harbor Fire Preoperatory
3795	11FD249 Benton Twp Fire Proprietary
3796	11F39 Berrien Springs-Oronoko Twp
3797	11F05 Bertrand Twp. Fire
3799	11F276 Buchanan City Fire Preoperatory
3800	11F46 Buchanan City Fire
3801	11F06 Buchanan Twp Fire Proprietary
3802	11F871 Chickaming Township Fire Proprietary
3803	11F07 Chikaming Twp. Fire
3805	11F368 Pipestone-Berrien Townships - Eau Claire Fire Proprietary
3806	11FD766 Lincoln Twp. Fire Proprietary
3807	11FD766B Lincoln Twp. Fire
3808	11F611 New Buffalo Fire
3809	11F17 Royalton Twp. Proprietary
3810	11F619 Niles City Fire
3811	11F14TAC Niles Township Fire Tactical
3812	11F17PRV Royalton Twp Fire Private
3829	34WD490 Ionia City Water Dept.
3830	491P911 Ionia City Public Safety Police Dispatch
